Product ID,Category,Sub Category,Product Key,Product Name
"OFF-PA-10001720","Office Supplies","Paper",6206,"Xerox Parchment Paper, Multicolor"
"OFF-PA-10001722","Office Supplies","Paper",6207,"SanDisk Message Books, Premium"
"OFF-PA-10001725","Office Supplies","Paper",6208,"Xerox 1892"
"OFF-PA-10001733","Office Supplies","Paper",6209,"Xerox Memo Slips, Recycled"
"OFF-PA-10001735","Office Supplies","Paper",6210,"Xerox Cards & Envelopes, 8.5 x 11"
"OFF-PA-10001736","Office Supplies","Paper",6211,"Xerox 1880"
"OFF-PA-10001745","Office Supplies","Paper",6212,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"
"OFF-PA-10001752","Office Supplies","Paper",6213,"Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)"
"OFF-PA-10001758","Office Supplies","Paper",6214,"Enermax Note Cards, Premium"
"OFF-PA-10001761","Office Supplies","Paper",6215,"Eaton Message Books, Multicolor"
"OFF-PA-10001763","Office Supplies","Paper",6216,"Xerox 1896"
"OFF-PA-10001776","Office Supplies","Paper",6217,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
"OFF-PA-10001790","Office Supplies","Paper",6218,"Xerox 1910"
"OFF-PA-10001795","Office Supplies","Paper",6219,"Green Bar Message Books, Premium"
"OFF-PA-10001800","Office Supplies","Paper",6220,"Xerox 220"
"OFF-PA-10001801","Office Supplies","Paper",6221,"Xerox Memo Slips, Premium"
"OFF-PA-10001804","Office Supplies","Paper",6222,"Xerox 195"
"OFF-PA-10001815","Office Supplies","Paper",6223,"Xerox 1885"
"OFF-PA-10001818","Office Supplies","Paper",6224,"Green Bar Note Cards, Multicolor"
"OFF-PA-10001826","Office Supplies","Paper",6225,"Xerox 207"
"OFF-PA-10001835","Office Supplies","Paper",6226,"SanDisk Computer Printout Paper, 8.5 x 11"
"OFF-PA-10001837","Office Supplies","Paper",6227,"Xerox 1976"
"OFF-PA-10001838","Office Supplies","Paper",6228,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
"OFF-PA-10001844","Office Supplies","Paper",6229,"Eaton Message Books, 8.5 x 11"
"OFF-PA-10001846","Office Supplies","Paper",6230,"Xerox 1899"
"OFF-PA-10001849","Office Supplies","Paper",6231,"SanDisk Cards & Envelopes, Recycled"
"OFF-PA-10001850","Office Supplies","Paper",6232,"Eaton Note Cards, Premium"
"OFF-PA-10001858","Office Supplies","Paper",6233,"SanDisk Message Books, Multicolor"
"OFF-PA-10001869","Office Supplies","Paper",6234,"Green Bar Computer Printout Paper, 8.5 x 11"
"OFF-PA-10001870","Office Supplies","Paper",6235,"Xerox 202"
"OFF-PA-10001878","Office Supplies","Paper",6236,"Xerox 1891"
"OFF-PA-10001892","Office Supplies","Paper",6237,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
"OFF-PA-10001905","Office Supplies","Paper",6238,"Eaton Message Books, Recycled"
"OFF-PA-10001934","Office Supplies","Paper",6239,"Xerox 1993"
"OFF-PA-10001937","Office Supplies","Paper",6240,"Xerox 21"
"OFF-PA-10001944","Office Supplies","Paper",6241,"SanDisk Computer Printout Paper, Premium"
"OFF-PA-10001947","Office Supplies","Paper",6242,"Xerox 1974"
"OFF-PA-10001950","Office Supplies","Paper",6243,"Southworth 25% Cotton Antique Laid Paper & Envelopes"
"OFF-PA-10001952","Office Supplies","Paper",6244,"Xerox 1902"
"OFF-PA-10001954","Office Supplies","Paper",6245,"Xerox 1964"
"OFF-PA-10001968","Office Supplies","Paper",6246,"Eaton Computer Printout Paper, 8.5 x 11"
"OFF-PA-10001970","Office Supplies","Paper",6247,"Xerox 1908"
"OFF-PA-10001971","Office Supplies","Paper",6248,"Eaton Cards & Envelopes, Premium"
"OFF-PA-10001972","Office Supplies","Paper",6249,"Eaton Message Books, Premium"
"OFF-PA-10001977","Office Supplies","Paper",6250,"Xerox 194"
"OFF-PA-10001979","Office Supplies","Paper",6251,"Enermax Message Books, Premium"
"OFF-PA-10001994","Office Supplies","Paper",6252,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"
"OFF-PA-10002001","Office Supplies","Paper",6253,"Xerox 1984"
"OFF-PA-10002005","Office Supplies","Paper",6254,"Xerox 225"
"OFF-PA-10002011","Office Supplies","Paper",6255,"SanDisk Parchment Paper, Premium"
"OFF-PA-10002022","Office Supplies","Paper",6256,"Xerox Message Books, 8.5 x 11"
"OFF-PA-10002033","Office Supplies","Paper",6257,"Green Bar Cards & Envelopes, 8.5 x 11"
"OFF-PA-10002036","Office Supplies","Paper",6258,"Xerox 1930"
"OFF-PA-10002040","Office Supplies","Paper",6259,"Green Bar Cards & Envelopes, Multicolor"
"OFF-PA-10002043","Office Supplies","Paper",6260,"SanDisk Cards & Envelopes, 8.5 x 11"
"OFF-PA-10002047","Office Supplies","Paper",6261,"Green Bar Cards & Envelopes, 8.5 x 11"
"OFF-PA-10002073","Office Supplies","Paper",6262,"Green Bar Parchment Paper, 8.5 x 11"
"OFF-PA-10002101","Office Supplies","Paper",6263,"Xerox Parchment Paper, Multicolor"
"OFF-PA-10002105","Office Supplies","Paper",6264,"Xerox 223"
"OFF-PA-10002109","Office Supplies","Paper",6265,"SanDisk Message Books, Premium"
"OFF-PA-10002120","Office Supplies","Paper",6266,"Xerox 1889"
"OFF-PA-10002137","Office Supplies","Paper",6267,"Southworth 100% Résumé Paper, 24lb."
"OFF-PA-10002160","Office Supplies","Paper",6268,"Xerox 1978"
"OFF-PA-10002193","Office Supplies","Paper",6269,"Xerox Memo Slips, 8.5 x 11"
"OFF-PA-10002195","Office Supplies","Paper",6270,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
"OFF-PA-10002196","Office Supplies","Paper",6271,"Green Bar Message Books, Recycled"
"OFF-PA-10002218","Office Supplies","Paper",6272,"Enermax Note Cards, Multicolor"
"OFF-PA-10002219","Office Supplies","Paper",6273,"SanDisk Parchment Paper, Multicolor"
"OFF-PA-10002222","Office Supplies","Paper",6274,"Xerox Color Copier Paper, 11"" x 17"", Ream"
"OFF-PA-10002230","Office Supplies","Paper",6275,"Xerox 1897"
"OFF-PA-10002231","Office Supplies","Paper",6276,"Green Bar Computer Printout Paper, Premium"
"OFF-PA-10002237","Office Supplies","Paper",6277,"Enermax Memo Slips, 8.5 x 11"
"OFF-PA-10002245","Office Supplies","Paper",6278,"Xerox 1895"
"OFF-PA-10002246","Office Supplies","Paper",6279,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
"OFF-PA-10002248","Office Supplies","Paper",6280,"Green Bar Memo Slips, 8.5 x 11"
"OFF-PA-10002250","Office Supplies","Paper",6281,"Things To Do Today Pad"
"OFF-PA-10002254","Office Supplies","Paper",6282,"Xerox 1883"
"OFF-PA-10002258","Office Supplies","Paper",6283,"Green Bar Message Books, 8.5 x 11"
"OFF-PA-10002259","Office Supplies","Paper",6284,"Geographics Note Cards, Blank, White, 8 1/2"" x 11"""
"OFF-PA-10002262","Office Supplies","Paper",6285,"Xerox 192"
"OFF-PA-10002292","Office Supplies","Paper",6286,"SanDisk Computer Printout Paper, Recycled"
"OFF-PA-10002295","Office Supplies","Paper",6287,"Xerox Cards & Envelopes, 8.5 x 11"
"OFF-PA-10002303","Office Supplies","Paper",6288,"Eaton Parchment Paper, Multicolor"
"OFF-PA-10002319","Office Supplies","Paper",6289,"Xerox 1944"
"OFF-PA-10002328","Office Supplies","Paper",6290,"Eaton Memo Slips, Recycled"
"OFF-PA-10002333","Office Supplies","Paper",6291,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream"
"OFF-PA-10002338","Office Supplies","Paper",6292,"Green Bar Parchment Paper, Recycled"
"OFF-PA-10002352","Office Supplies","Paper",6293,"Eaton Parchment Paper, Premium"
"OFF-PA-10002356","Office Supplies","Paper",6294,"Xerox Parchment Paper, Recycled"
"OFF-PA-10002360","Office Supplies","Paper",6295,"SanDisk Computer Printout Paper, 8.5 x 11"
"OFF-PA-10002363","Office Supplies","Paper",6296,"Eaton Message Books, Recycled"
"OFF-PA-10002365","Office Supplies","Paper",6297,"Xerox 1967"
"OFF-PA-10002369","Office Supplies","Paper",6298,"Eaton Parchment Paper, Multicolor"
"OFF-PA-10002370","Office Supplies","Paper",6299,"Xerox Parchment Paper, Recycled"
"OFF-PA-10002371","Office Supplies","Paper",6300,"Green Bar Message Books, 8.5 x 11"
"OFF-PA-10002372","Office Supplies","Paper",6301,"SanDisk Computer Printout Paper, Recycled"
"OFF-PA-10002373","Office Supplies","Paper",6302,"Enermax Parchment Paper, Premium"
"OFF-PA-10002377","Office Supplies","Paper",6303,"Xerox 1916"
"OFF-PA-10002382","Office Supplies","Paper",6304,"Eaton Note Cards, Premium"
"OFF-PA-10002394","Office Supplies","Paper",6305,"Eaton Computer Printout Paper, Recycled"
"OFF-PA-10002396","Office Supplies","Paper",6306,"Eaton Memo Slips, 8.5 x 11"
"OFF-PA-10002416","Office Supplies","Paper",6307,"Xerox Memo Slips, 8.5 x 11"
"OFF-PA-10002418","Office Supplies","Paper",6308,"Green Bar Message Books, Multicolor"
"OFF-PA-10002421","Office Supplies","Paper",6309,"Embossed Ink Jet Note Cards"
"OFF-PA-10002461","Office Supplies","Paper",6310,"Eaton Parchment Paper, Multicolor"
"OFF-PA-10002464","Office Supplies","Paper",6311,"Green Bar Computer Printout Paper, Multicolor"
"OFF-PA-10002473","Office Supplies","Paper",6312,"SanDisk Note Cards, Multicolor"
"OFF-PA-10002477","Office Supplies","Paper",6313,"Enermax Message Books, Multicolor"
"OFF-PA-10002479","Office Supplies","Paper",6314,"Enermax Cards & Envelopes, 8.5 x 11"
"OFF-PA-10002488","Office Supplies","Paper",6315,"Xerox Message Books, Multicolor"
"OFF-PA-10002499","Office Supplies","Paper",6316,"Xerox 1890"
"OFF-PA-10002514","Office Supplies","Paper",6317,"Xerox Memo Slips, Premium"
"OFF-PA-10002516","Office Supplies","Paper",6318,"Enermax Cards & Envelopes, 8.5 x 11"
"OFF-PA-10002520","Office Supplies","Paper",6319,"Green Bar Cards & Envelopes, Recycled"
"OFF-PA-10002522","Office Supplies","Paper",6320,"Green Bar Note Cards, 8.5 x 11"
"OFF-PA-10002524","Office Supplies","Paper",6321,"Enermax Note Cards, 8.5 x 11"
"OFF-PA-10002534","Office Supplies","Paper",6322,"Green Bar Memo Slips, Multicolor"
"OFF-PA-10002539","Office Supplies","Paper",6323,"SanDisk Cards & Envelopes, Multicolor"
"OFF-PA-10002552","Office Supplies","Paper",6324,"Xerox 1958"
"OFF-PA-10002558","Office Supplies","Paper",6325,"Xerox 1938"
"OFF-PA-10002563","Office Supplies","Paper",6326,"Enermax Memo Slips, Premium"
"OFF-PA-10002581","Office Supplies","Paper",6327,"Xerox 1951"
"OFF-PA-10002585","Office Supplies","Paper",6328,"Eaton Memo Slips, Multicolor"
"OFF-PA-10002586","Office Supplies","Paper",6329,"Xerox 1970"
"OFF-PA-10002606","Office Supplies","Paper",6330,"Xerox 1928"
"OFF-PA-10002611","Office Supplies","Paper",6331,"Green Bar Parchment Paper, Multicolor"
"OFF-PA-10002615","Office Supplies","Paper",6332,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
"OFF-PA-10002616","Office Supplies","Paper",6333,"Green Bar Parchment Paper, Multicolor"
"OFF-PA-10002618","Office Supplies","Paper",6334,"Eaton Memo Slips, Multicolor"
"OFF-PA-10002645","Office Supplies","Paper",6335,"Green Bar Computer Printout Paper, Recycled"
"OFF-PA-10002652","Office Supplies","Paper",6336,"Eaton Note Cards, Premium"
"OFF-PA-10002659","Office Supplies","Paper",6337,"Avoid Verbal Orders Carbonless Minifold Book"
"OFF-PA-10002666","Office Supplies","Paper",6338,"Southworth 25% Cotton Linen-Finish Paper & Envelopes"
"OFF-PA-10002671","Office Supplies","Paper",6339,"Enermax Memo Slips, 8.5 x 11"
"OFF-PA-10002689","Office Supplies","Paper",6340,"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)"
"OFF-PA-10002709","Office Supplies","Paper",6341,"Xerox 1956"
"OFF-PA-10002713","Office Supplies","Paper",6342,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
"OFF-PA-10002725","Office Supplies","Paper",6343,"Eaton Cards & Envelopes, Premium"
"OFF-PA-10002741","Office Supplies","Paper",6344,"Xerox 1980"
"OFF-PA-10002749","Office Supplies","Paper",6345,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"
"OFF-PA-10002751","Office Supplies","Paper",6346,"Xerox 1920"
"OFF-PA-10002755","Office Supplies","Paper",6347,"Xerox Computer Printout Paper, Multicolor"
"OFF-PA-10002764","Office Supplies","Paper",6348,"Staples"
"OFF-PA-10002767","Office Supplies","Paper",6349,"Enermax Message Books, Premium"
"OFF-PA-10002771","Office Supplies","Paper",6350,"Xerox Computer Printout Paper, Premium"
"OFF-PA-10002787","Office Supplies","Paper",6351,"Xerox 227"
"OFF-PA-10002811","Office Supplies","Paper",6352,"Green Bar Message Books, 8.5 x 11"
"OFF-PA-10002818","Office Supplies","Paper",6353,"Enermax Parchment Paper, Premium"
"OFF-PA-10002842","Office Supplies","Paper",6354,"Eaton Parchment Paper, Recycled"
"OFF-PA-10002862","Office Supplies","Paper",6355,"Green Bar Message Books, Recycled"
"OFF-PA-10002870","Office Supplies","Paper",6356,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”"
"OFF-PA-10002893","Office Supplies","Paper",6357,"Wirebound Service Call Books, 5 1/2"" x 4"""
"OFF-PA-10002918","Office Supplies","Paper",6358,"Eaton Computer Printout Paper, Recycled"
"OFF-PA-10002921","Office Supplies","Paper",6359,"Eaton Message Books, Multicolor"
"OFF-PA-10002923","Office Supplies","Paper",6360,"Xerox 1942"
"OFF-PA-10002925","Office Supplies","Paper",6361,"Enermax Cards & Envelopes, Multicolor"
"OFF-PA-10002927","Office Supplies","Paper",6362,"Enermax Computer Printout Paper, 8.5 x 11"
"OFF-PA-10002930","Office Supplies","Paper",6363,"SanDisk Cards & Envelopes, Premium"
"OFF-PA-10002941","Office Supplies","Paper",6364,"Green Bar Computer Printout Paper, Premium"
"OFF-PA-10002944","Office Supplies","Paper",6365,"SanDisk Parchment Paper, Recycled"
"OFF-PA-10002947","Office Supplies","Paper",6366,"Xerox 1923"
"OFF-PA-10002960","Office Supplies","Paper",6367,"Xerox 1926"
"OFF-PA-10002966","Office Supplies","Paper",6368,"SanDisk Cards & Envelopes, Recycled"
"OFF-PA-10002968","Office Supplies","Paper",6369,"Xerox 1973"
"OFF-PA-10002971","Office Supplies","Paper",6370,"Eaton Memo Slips, Recycled"
"OFF-PA-10002974","Office Supplies","Paper",6371,"Enermax Note Cards, 8.5 x 11"
"OFF-PA-10002976","Office Supplies","Paper",6372,"Xerox Computer Printout Paper, 8.5 x 11"
"OFF-PA-10002986","Office Supplies","Paper",6373,"Xerox 1898"
"OFF-PA-10003001","Office Supplies","Paper",6374,"Xerox 1986"
"OFF-PA-10003002","Office Supplies","Paper",6375,"Enermax Message Books, Multicolor"
"OFF-PA-10003016","Office Supplies","Paper",6376,"Adams ""While You Were Out"" Message Pads"
"OFF-PA-10003020","Office Supplies","Paper",6377,"Xerox Message Books, Premium"
"OFF-PA-10003022","Office Supplies","Paper",6378,"Standard Line “While You Were Out” Hardbound Telephone Message Book"
"OFF-PA-10003027","Office Supplies","Paper",6379,"Enermax Message Books, Premium"
"OFF-PA-10003033","Office Supplies","Paper",6380,"Enermax Parchment Paper, Recycled"
"OFF-PA-10003034","Office Supplies","Paper",6381,"SanDisk Memo Slips, 8.5 x 11"
"OFF-PA-10003036","Office Supplies","Paper",6382,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
"OFF-PA-10003037","Office Supplies","Paper",6383,"Eaton Memo Slips, Multicolor"
"OFF-PA-10003039","Office Supplies","Paper",6384,"Xerox 1960"
"OFF-PA-10003052","Office Supplies","Paper",6385,"Green Bar Message Books, Recycled"
"OFF-PA-10003063","Office Supplies","Paper",6386,"EcoTones Memo Sheets"
"OFF-PA-10003072","Office Supplies","Paper",6387,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
"OFF-PA-10003105","Office Supplies","Paper",6388,"SanDisk Parchment Paper, Premium"
"OFF-PA-10003115","Office Supplies","Paper",6389,"Enermax Note Cards, Premium"
"OFF-PA-10003127","Office Supplies","Paper",6390,"Staples"
"OFF-PA-10003129","Office Supplies","Paper",6391,"Tops White Computer Printout Paper"
"OFF-PA-10003133","Office Supplies","Paper",6392,"Eaton Cards & Envelopes, 8.5 x 11"
"OFF-PA-10003134","Office Supplies","Paper",6393,"Xerox 1937"
"OFF-PA-10003139","Office Supplies","Paper",6394,"SanDisk Parchment Paper, Recycled"
"OFF-PA-10003156","Office Supplies","Paper",6395,"Xerox Message Books, 8.5 x 11"
"OFF-PA-10003172","Office Supplies","Paper",6396,"Xerox 1996"
"OFF-PA-10003177","Office Supplies","Paper",6397,"Xerox 1999"
"OFF-PA-10003205","Office Supplies","Paper",6398,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
"OFF-PA-10003224","Office Supplies","Paper",6399,"Eaton Computer Printout Paper, Premium"
"OFF-PA-10003228","Office Supplies","Paper",6400,"Xerox 1917"
"OFF-PA-10003232","Office Supplies","Paper",6401,"Eaton Parchment Paper, 8.5 x 11"
"OFF-PA-10003252","Office Supplies","Paper",6402,"Xerox Note Cards, 8.5 x 11"
"OFF-PA-10003256","Office Supplies","Paper",6403,"Avery Personal Creations Heavyweight Cards"
"OFF-PA-10003270","Office Supplies","Paper",6404,"Xerox 1954"
"OFF-PA-10003273","Office Supplies","Paper",6405,"Green Bar Cards & Envelopes, Premium"
"OFF-PA-10003296","Office Supplies","Paper",6406,"Xerox Message Books, Recycled"
"OFF-PA-10003301","Office Supplies","Paper",6407,"Green Bar Parchment Paper, Recycled"
"OFF-PA-10003302","Office Supplies","Paper",6408,"Xerox 1906"
"OFF-PA-10003303","Office Supplies","Paper",6409,"Xerox Computer Printout Paper, Multicolor"
"OFF-PA-10003309","Office Supplies","Paper",6410,"Xerox 211"
"OFF-PA-10003320","Office Supplies","Paper",6411,"Green Bar Parchment Paper, Recycled"
"OFF-PA-10003332","Office Supplies","Paper",6412,"Xerox Cards & Envelopes, Recycled"
"OFF-PA-10003333","Office Supplies","Paper",6413,"Eaton Note Cards, 8.5 x 11"
"OFF-PA-10003338","Office Supplies","Paper",6414,"Enermax Parchment Paper, Recycled"
"OFF-PA-10003349","Office Supplies","Paper",6415,"Xerox 1957"
"OFF-PA-10003350","Office Supplies","Paper",6416,"Eaton Message Books, 8.5 x 11"
"OFF-PA-10003359","Office Supplies","Paper",6417,"Eaton Cards & Envelopes, 8.5 x 11"
"OFF-PA-10003363","Office Supplies","Paper",6418,"Xerox 204"
"OFF-PA-10003365","Office Supplies","Paper",6419,"Eaton Cards & Envelopes, Multicolor"
"OFF-PA-10003380","Office Supplies","Paper",6420,"Green Bar Memo Slips, Multicolor"
"OFF-PA-10003381","Office Supplies","Paper",6421,"Eaton Cards & Envelopes, Multicolor"
"OFF-PA-10003390","Office Supplies","Paper",6422,"Enermax Computer Printout Paper, Recycled"
"OFF-PA-10003395","Office Supplies","Paper",6423,"Xerox 1941"
"OFF-PA-10003405","Office Supplies","Paper",6424,"Green Bar Memo Slips, Premium"
"OFF-PA-10003407","Office Supplies","Paper",6425,"Enermax Memo Slips, Recycled"
"OFF-PA-10003416","Office Supplies","Paper",6426,"Enermax Note Cards, Multicolor"
"OFF-PA-10003418","Office Supplies","Paper",6427,"Enermax Memo Slips, Multicolor"
"OFF-PA-10003424","Office Supplies","Paper",6428,"Enermax Computer Printout Paper, 8.5 x 11"
"OFF-PA-10003441","Office Supplies","Paper",6429,"Xerox 226"
"OFF-PA-10003449","Office Supplies","Paper",6430,"Green Bar Computer Printout Paper, Premium"
"OFF-PA-10003455","Office Supplies","Paper",6431,"Xerox Cards & Envelopes, Premium"
"OFF-PA-10003465","Office Supplies","Paper",6432,"Xerox 1912"
"OFF-PA-10003475","Office Supplies","Paper",6433,"Enermax Note Cards, Premium"
"OFF-PA-10003492","Office Supplies","Paper",6434,"Green Bar Computer Printout Paper, Recycled"
"OFF-PA-10003499","Office Supplies","Paper",6435,"Xerox Parchment Paper, 8.5 x 11"
"OFF-PA-10003510","Office Supplies","Paper",6436,"Enermax Message Books, Recycled"
"OFF-PA-10003511","Office Supplies","Paper",6437,"Green Bar Memo Slips, 8.5 x 11"
"OFF-PA-10003513","Office Supplies","Paper",6438,"Enermax Message Books, Recycled"
"OFF-PA-10003517","Office Supplies","Paper",6439,"Enermax Note Cards, Premium"
"OFF-PA-10003518","Office Supplies","Paper",6440,"Enermax Computer Printout Paper, Multicolor"
"OFF-PA-10003527","Office Supplies","Paper",6441,"Xerox Memo Slips, 8.5 x 11"
"OFF-PA-10003543","Office Supplies","Paper",6442,"Xerox 1985"
"OFF-PA-10003550","Office Supplies","Paper",6443,"Eaton Cards & Envelopes, Recycled"
"OFF-PA-10003556","Office Supplies","Paper",6444,"Eaton Computer Printout Paper, 8.5 x 11"
"OFF-PA-10003571","Office Supplies","Paper",6445,"Enermax Cards & Envelopes, Recycled"
"OFF-PA-10003573","Office Supplies","Paper",6446,"Enermax Parchment Paper, 8.5 x 11"
"OFF-PA-10003591","Office Supplies","Paper",6447,"Southworth 100% Cotton The Best Paper"
